prolificid,timestart,duration,flag,badsig,recaptcha,age,shouldconcern,progressivity,progressivity_timing,viewchange,viewchange_oth,viewbetter,viewbetter_oth,viewworse,viewworse_oth,proposal,proposal_group,taxdemotivates,gapmotivates,fundedu,protecttrade,cuttaxes,univhealth,wealthtax,zerosumrich,zerosumceo,zerosumwomen,zerosumdei,moveup20,moveup50,moveupnow,workhaspaid,workwillpay,eduwillpay,compmoth,compfath,compfam,compper,nohh,hhin10,pinc,pinc10est,pinc10cert,pinc10high,pinc10low,hhinc,hhinc10exp,hhinc10cert,hhinc10high,hhinc10low,hhincneed,child30s,hhincneed30s,child40s,hhincneed40s,stranger100,friend100,oneyr1100,oneyr1500,oneyr2000,fiveyr1100,fiveyr1500,fiveyr2000,currentdesires,ranksalary,rankflex,rankgrowth,rankmeaning,rankenviron,satisfiedbasics,startbiz,stableincome,worriedjob,similarjob,safetynet,riskai,riskclimate,riskhealth,riskhome,gender,marital,marital_oth,children,childrenplan,race,race_oth,usborn,usbornparents,state,zip,density,homestate,hometown,homedensity,student,edu,eduplan,edumoth,edufath,employment,ideolecon,ideolsocial,vote2024,vote2020,surveybias,feedback
6060bdd2935a3eb3bdcdb835,8/3/25 9:44,1265,,,.89999998,60,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,I now support redistribution much more than in the past,,I think the policy is more fair now,,,,Support moderately,poor,Disagree strongly,Disagree strongly,Agree strongly,Agree somewhat,Agree somewhat,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Disagree strongly,Agree strongly,Almost no chance (0-20%),Almost no chance (0-20%),Somewhat harder now,It has not paid off much,It will not pay off much,It will not pay off much,Average,Average,Average,Average,"No, someone else also earns income","Yes, more than one person",79000,79000,Not very certain,79000,50000,149000,79000,Not very certain,79000,50000,170000,,,,,$0-$10,$0-$10,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Disagree somewhat,1,2,3,4,5,Disagree strongly,Probably not,Very stable,Not very worried,Unlikely (10-40%),3–6 months,The risk is low,No risk,The risk is substantial,I have already owned or currently own a home,Female,Married,,2,2,Asian or Asian American,,No,No,Washington,98513,Urban,I did not reside in the United States,Delhi,Urban,Not a student,"Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)",4-year college degree,"Master's degree (e.g., MA, MS, MBA)",Full-time employee,Moderate,Moderate,Donald Trump,Donald Trump,Unbiased,
5dd56e51954d1952f17bb57b,8/3/25 9:44,606,,,1,71,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,No change,,,,,,Support strongly,poor,Disagree strongly,Disagree strongly,Agree strongly,Indifferent,Indifferent,Agree strongly,Agree strongly,Neutral,Neutral,Disagree strongly,Neutral,Unlikely (20-40%),Unlikely (20-40%),Much harder now,It has not paid off much,It will not pay off much,It will not pay off much,Far below average,Far below average,Below average,Far below average,Yes,"No, just myself",25000,27000,Not very certain,35000,26000,,,,,,50000,,,,,$0-$10,$0-$10,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree strongly,1,2,5,4,3,Agree somewhat,Definitely / I have already started a business,Somewhat stable,Somewhat worried,Unlikely (10-40%),Less than 1 month,The risk is high,The risk is substantial,The risk is substantial,I have already owned or currently own a home,Male,Single,,1,1,White or European American,,Yes,Yes,Missouri,63017,Suburban,Missouri,St Louis,Suburban,Not a student,4-year college degree,4-year college degree,High school degree / GED,High school degree / GED,Self-employed or small business owner,Moderate,Moderate,Kamala Harris,Joe Biden,Unbiased,
67e0a8458369d92d9789b0b4,8/3/25 9:45,699,,,1,50,The government should not concern itself with this.,Somewhat less progressive,early,I now support redistribution slightly less than in the past,,,,I think the policy is less fair now,,Reject slightly,both,Neutral,Agree somewhat,Agree somewhat,Agree strongly,Indifferent,Disagree somewhat,Indifferent,Disagree somewhat,Neutral,Agree somewhat,Neutral,Likely (60-80%),Almost guaranteed (80-100%),Somewhat easier now,It has paid off a lot,It will pay off a lot,It will not pay off much,Average,Average,Below average,Above average,Yes,"No, just myself",125000,140000,Very certain,200000,100000,,,,,,125000,,,,,$0-$10,$11-$20,"$1,100 in 1 year","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Disagree somewhat,2,1,5,4,3,Neutral,Definitely not,Very stable,Not worried at all,Unlikely (10-40%),3–6 months,No risk,No risk,No risk,No risk,Male,Single,,1,1,"Asian or Asian American,White or European American",,Yes,Yes,California,95831,Suburban,California,Sacramento,Suburban,Not a student,Some college,Some college,High school degree / GED,High school degree / GED,Full-time employee,Conservative,Conservative,Donald Trump,Donald Trump,Unbiased,
556e4e83fdf99b6d4a6a1382,8/3/25 9:45,2523,,,1,42,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,I now support redistribution much more than in the past,,I think the policy is better for the economy now,,,,Support moderately,poor,Disagree strongly,Disagree strongly,Agree somewhat,Disagree somewhat,Disagree strongly,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Disagree strongly,Almost no chance (0-20%),Even chance (40-60%),Much harder now,It has not paid off much,It will not pay off much,Unsure,Average,Above average,Far below average,Unsure,Yes,"No, just myself",40000,50000,Not very certain,65000,25000,,,,,,35000,,,,,$51-$60,$51-$60,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Disagree strongly,1,2,4,5,3,Agree strongly,Maybe,Somewhat unstable,Somewhat worried,Unlikely (10-40%),Less than 1 month,The risk is low,The risk is low,I already live without health insurance,The risk is high,Female,Single,,0,Unsure,White or European American,,Yes,Yes,Montana,59833,Rural,Massachusetts,Plymouth,Suburban,Not a student,4-year college degree,4-year college degree,Some college,Some high school,Full-time employee,Liberal,Liberal,Kamala Harris,Joe Biden,Left-wing biased,
5d634b27e5f92f0017196a3f,8/3/25 9:45,1062,,,.89999998,35,The government should concern itself with this.,Somewhat more progressive,early,No change,,,,,,Support moderately,both,Disagree strongly,Neutral,Indifferent,Disagree somewhat,Disagree strongly,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Disagree strongly,Disagree somewhat,Unlikely (20-40%),Unlikely (20-40%),Much harder now,It has paid off somewhat,It will pay off somewhat,Unsure,Above average,Below average,Above average,Average,"No, someone else also earns income","Yes, more than one person",65000,100000,Somewhat certain,125000,75000,145000,220000,Somewhat certain,250000,165000,125000,,,Will have children,140000,$21-$30,$21-$30,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Indifferent,2,4,5,1,3,Disagree somewhat,Maybe,Very stable,Not very worried,Even chance (40-60%),3–6 months,The risk is low,The risk is low,The risk is substantial,I have already owned or currently own a home,Male,Married,,2,2,White or European American,,Yes,Yes,West Virginia,26059,Suburban,Indiana,Richmond ,Suburban,Not a student,"Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)","Professional doctorate (e.g., JD, MD)","Professional doctorate (e.g., JD, MD)",Full-time employee,Moderate,Liberal,Kamala Harris,Joe Biden,Left-wing biased,
638fdf87700dd1228bade2e1,8/3/25 9:45,2808,,,1,71,The government should concern itself with this.,No change,early,I now support redistribution slightly more than in the past,,"Taxes affect me less now,I think the policy is better for the economy now,I think the policy is more fair now",,,,Support moderately,both,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Agree somewhat,Agree strongly,Agree somewhat,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Likely (60-80%),Likely (60-80%),Somewhat easier now,It has paid off somewhat,It will pay off a lot,It will pay off a lot,Average,Average,Above average,Average,"No, someone else also earns income","Yes, more than one person",140000,150000,Very certain,150000,150000,140000,140000,Somewhat certain,140000,140000,140000,,,,,$0-$10,$0-$10,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,3,4,2,5,1,Agree strongly,Probably,Very stable,Not worried at all,Almost no chance (0-10%),Less than 1 month,The risk is low,The risk is low,The risk is low,The risk is low,Male,Married,,3,2,White or European American,,Yes,Yes,Iowa,50013,Urban,Iowa,ames,Urban,"Master's program (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)",Full-time employee,Conservative,Conservative,Donald Trump,Donald Trump,Right-wing biased,
615921b85071b9caef6148d8,8/3/25 9:46,486,,,1,49,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,No change,,,,,,Reject strongly,poor,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Agree strongly,Even chance (40-60%),Unlikely (20-40%),Much harder now,It has paid off somewhat,It will pay off somewhat,It will pay off somewhat,Below average,Far below average,Above average,Average,"No, someone else also earns income","Yes, more than one person",32000,50000,Somewhat certain,60000,35000,32000,50000,Somewhat certain,60000,45000,40000,,,,,$11-$20,$71-$80,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,2,5,1,4,3,Neutral,Definitely / I have already started a business,Somewhat stable,Not worried at all,Even chance (40-60%),1–3 months,No risk,No risk,No risk,The risk is low,Male,Cohabitating,,1,3,White or European American,,Yes,Yes,Missouri,63640,Rural,Missouri,St.Louis,Rural,Not a student,Some college,Some college,High school degree / GED,High school degree / GED,Self-employed or small business owner,Liberal,Liberal,Kamala Harris,Joe Biden,Unbiased,
66da38dc1d5b9365584508ca,8/3/25 9:46,938,,,1,50,The government should not concern itself with this.,No change,early,No change,,,,,,Reject strongly,middle,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree somewhat,Agree strongly,Disagree strongly,Agree strongly,Almost no chance (0-20%),Unlikely (20-40%),Much easier now,It has paid off somewhat,It will pay off somewhat,It will not pay off much,Average,Below average,Far below average,Below average,Yes,"No, just myself",61500,65000,Not very certain,100000,24000,,,,,,61500,,,,,$0-$10,$0-$10,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,2,1,4,3,5,Agree strongly,Definitely / I have already started a business,Very unstable,Very worried,Almost certain (90-100%),1–3 months,I have already lost a job to AI,The risk is low,I already live without health insurance,I have already owned or currently own a home,Male,Married,,4,4,White or European American,,Yes,Yes,Alabama,35121,Rural,Alabama,Oneonta,Rural,Not a student,Some college,Some college,High school degree / GED,High school degree / GED,Self-employed or small business owner,Conservative,Conservative,Donald Trump,Donald Trump,Unbiased,N/A
5ea749a62b0def12811bd452,8/3/25 9:46,995,,,1,66,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,I now support redistribution much more than in the past,,Other:,the poor are getting left behind,,,Support strongly,poor,Disagree strongly,Neutral,Agree strongly,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Neutral,Disagree strongly,Unlikely (20-40%),Even chance (40-60%),Much harder now,It has not paid off much,It will pay off somewhat,It will not pay off much,Far below average,Far below average,Below average,Average,Yes,"No, just myself",50000,24000,Very certain,24000,20000,,,,,,150000,,,,,$41-$50,$41-$50,"$1,100 in 1 year","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,1,3,2,5,4,Agree strongly,Maybe,Somewhat stable,Somewhat worried,Unlikely (10-40%),3–6 months,The risk is low,The risk is low,The risk is low,I have already owned or currently own a home,Female,Single,,2,0,Other:,Indigenous Black American,Yes,Yes,Ohio,44123,Suburban,Pennsylvania,Pittsburgh,Urban,Not a student,Some college,Some college,High school degree / GED,Some high school,Full-time employee,Moderate,Moderate,I did not vote,Joe Biden,Unbiased,
67d5d7068c0132f8de37783d,8/3/25 9:46,779,,,1,54,The government should concern itself with this.,Somewhat more progressive,early,I now support redistribution much more than in the past,,I think the policy is better for the economy now,,,,Support moderately,poor,Disagree somewhat,Agree somewhat,Agree strongly,Agree somewhat,Disagree somewhat,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Disagree strongly,Neutral,Unlikely (20-40%),Likely (60-80%),Somewhat harder now,It has paid off a lot,It will pay off somewhat,It will pay off a lot,Below average,Average,Average,Above average,"No, someone else also earns income","Yes, more than one person",148000,85000,Somewhat certain,120000,50000,172000,110000,Somewhat certain,150000,70000,100000,,,,,$41-$50,$61-$70,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Disagree somewhat,2,1,5,4,3,Agree somewhat,Probably not,Very stable,Not very worried,Even chance (40-60%),More than 6 months,The risk is low,The risk is low,The risk is low,I have already owned or currently own a home,Male,Married,,2,2,White or European American,,Yes,Yes,California,90001,Suburban,California,California,Suburban,Not a student,"Master's degree (e.g., MA, MS, MBA)","Master's degree (e.g., MA, MS, MBA)",4-year college degree,4-year college degree,Part-time employee,Liberal,Liberal,Donald Trump,Donald Trump,Left-wing biased,
659c14314dd0249b909c4c91,8/3/25 9:47,1129,,,.89999998,71,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,I now support redistribution slightly more than in the past,,I think the policy is better for the economy now,,,,Support strongly,both,Disagree strongly,Neutral,Agree strongly,Agree strongly,Disagree strongly,Agree somewhat,Agree strongly,Agree somewhat,Agree strongly,Disagree strongly,Disagree somewhat,Even chance (40-60%),Even chance (40-60%),Somewhat harder now,It has paid off somewhat,It will pay off somewhat,It will pay off a lot,Average,Above average,Above average,Above average,"No, someone else also earns income","Yes, more than one person",119000,100000,Somewhat certain,105000,90000,119000,95000,Somewhat certain,100000,90000,80000,,,,,$0-$10,$0-$10,"$1,100 in 1 year","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,500 in 5 years","$2,000 in 5 years",Agree somewhat,1,2,4,5,3,Disagree somewhat,Definitely not,Somewhat stable,Not worried at all,Unlikely (10-40%),More than 6 months,No risk,No risk,The risk is substantial,I have already owned or currently own a home,Female,Married,,1,1,White or European American,,Yes,Yes,Ohio,43402,Suburban,Ohio,Bowling Green,Suburban,Not a student,2-year college degree,2-year college degree,High school degree / GED,High school degree / GED,"Not in the labor force (for example: retired, or full-time parent)",Moderate,Moderate,Kamala Harris,Joe Biden,Left-wing biased,
5d0dfa68f6be990019edd3bb,8/3/25 9:47,947,,,1,37,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),early,I now support redistribution much more than in the past,,"I think the policy is better for the economy now,I think the policy is more fair now",,,,Support strongly,poor,Disagree strongly,Disagree strongly,Agree strongly,Disagree somewhat,Disagree strongly,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Disagree strongly,Disagree strongly,Unlikely (20-40%),Unlikely (20-40%),Somewhat harder now,It has not paid off much,It will not pay off much,It will not pay off much,Far below average,Average,Below average,Far below average,"No, someone else also earns income","Yes, more than one person",35000,40000,Not very certain,45000,30000,35000,40000,Not very certain,45000,30000,40000,,,Will not have children,40000,$0-$10,$0-$10,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,1,2,4,5,3,Agree strongly,Definitely not,Somewhat unstable,Very worried,Unlikely (10-40%),1–3 months,The risk is high,The risk is high,The risk is high,I have already owned or currently own a home,Female,Married,,2,2,Asian or Asian American,,Yes,No,Louisiana,70501,Urban,California,Lake Forest,Suburban,Not a student,4-year college degree,4-year college degree,Eighth grade or less,Some college,Full-time employee,Liberal,Liberal,Kamala Harris,Joe Biden,Unbiased,
